lat,lon,shakeClass,eilClass,label,source
14.19059,121.48224,viii,low,LOW,eil-2014-kmz
14.19059,121.48262,viii,low,LOW,eil-2014-kmz
14.19059,121.48301,viii,low,LOW,eil-2014-kmz
14.19059,121.48340,viii,low,LOW,eil-2014-kmz
14.19059,121.48379,viii,low,LOW,eil-2014-kmz
14.19059,121.51102,viii,low,LOW,eil-2014-kmz
14.19020,121.47601,viii,low,LOW,eil-2014-kmz
14.19020,121.47640,viii,low,LOW,eil-2014-kmz
14.19020,121.47757,viii,low,LOW,eil-2014-kmz
14.19020,121.47835,viii,moderate,MODERATE,eil-2014-kmz
14.19020,121.47873,viii,moderate,MODERATE,eil-2014-kmz
14.19020,121.47951,viii,low,LOW,eil-2014-kmz
14.19020,121.47990,viii,low,LOW,eil-2014-kmz
14.19020,121.48068,viii,low,LOW,eil-2014-kmz
14.19020,121.48185,viii,low,LOW,eil-2014-kmz
14.19020,121.48224,viii,low,LOW,eil-2014-kmz
14.19020,121.48262,viii,low,LOW,eil-2014-kmz
14.19020,121.48301,viii,low,LOW,eil-2014-kmz
14.19020,121.48340,viii,low,LOW,eil-2014-kmz
14.19020,121.48379,viii,low,LOW,eil-2014-kmz
14.18981,121.47679,viii,low,LOW,eil-2014-kmz
14.18981,121.47796,viii,low,LOW,eil-2014-kmz
14.18981,121.47835,viii,low,LOW,eil-2014-kmz
14.18981,121.47912,viii,low,LOW,eil-2014-kmz
14.18981,121.47951,viii,low,LOW,eil-2014-kmz
14.18981,121.48029,viii,low,LOW,eil-2014-kmz
14.18981,121.48068,viii,low,LOW,eil-2014-kmz
14.18981,121.48146,viii,moderate,MODERATE,eil-2014-kmz
14.18981,121.48185,viii,low,LOW,eil-2014-kmz
14.18981,121.48301,viii,low,LOW,eil-2014-kmz
14.18981,121.48379,viii,low,LOW,eil-2014-kmz
14.18942,121.47718,viii,low,LOW,eil-2014-kmz
14.18942,121.47757,viii,low,LOW,eil-2014-kmz
14.18942,121.47873,viii,low,LOW,eil-2014-kmz
14.18942,121.47912,viii,low,LOW,eil-2014-kmz
14.18942,121.47990,viii,low,LOW,eil-2014-kmz
14.18942,121.48185,viii,low,LOW,eil-2014-kmz
14.18942,121.48224,viii,low,LOW,eil-2014-kmz
14.18942,121.48301,viii,low,LOW,eil-2014-kmz
14.18942,121.48379,viii,low,LOW,eil-2014-kmz
14.18903,121.47757,viii,low,LOW,eil-2014-kmz
14.18903,121.47873,viii,low,LOW,eil-2014-kmz
14.18903,121.47951,viii,low,LOW,eil-2014-kmz
14.18903,121.47990,viii,low,LOW,eil-2014-kmz
14.18903,121.48068,viii,low,LOW,eil-2014-kmz
14.18903,121.48107,viii,moderate,MODERATE,eil-2014-kmz
14.18903,121.48340,viii,low,LOW,eil-2014-kmz
14.18865,121.47796,viii,low,LOW,eil-2014-kmz
14.18865,121.47835,viii,low,LOW,eil-2014-kmz
14.18865,121.47912,viii,low,LOW,eil-2014-kmz
14.18865,121.47951,viii,moderate,MODERATE,eil-2014-kmz
14.18865,121.48029,viii,low,LOW,eil-2014-kmz
14.18865,121.48068,viii,low,LOW,eil-2014-kmz
14.18865,121.48185,viii,low,LOW,eil-2014-kmz
14.18865,121.48457,viii,low,LOW,eil-2014-kmz
14.18865,121.51102,viii,moderate,MODERATE,eil-2014-kmz
14.18826,121.47757,viii,low,LOW,eil-2014-kmz
14.18826,121.47796,viii,low,LOW,eil-2014-kmz
14.18826,121.47912,viii,moderate,MODERATE,eil-2014-kmz
14.18826,121.47990,viii,moderate,MODERATE,eil-2014-kmz
14.18826,121.48029,viii,low,LOW,eil-2014-kmz
14.18826,121.48107,viii,moderate,MODERATE,eil-2014-kmz
14.18826,121.48146,viii,low,LOW,eil-2014-kmz
14.18826,121.48224,viii,low,LOW,eil-2014-kmz
14.18826,121.48262,viii,low,LOW,eil-2014-kmz
14.18826,121.48301,viii,low,LOW,eil-2014-kmz
14.18826,121.48457,viii,low,LOW,eil-2014-kmz
14.18787,121.47757,viii,low,LOW,eil-2014-kmz
14.18787,121.47835,viii,low,LOW,eil-2014-kmz
14.18787,121.47873,viii,low,LOW,eil-2014-kmz
14.18787,121.47951,viii,low,LOW,eil-2014-kmz
14.18787,121.47990,viii,low,LOW,eil-2014-kmz
14.18787,121.48068,viii,low,LOW,eil-2014-kmz
14.18787,121.48107,viii,low,LOW,eil-2014-kmz
14.18787,121.48224,viii,low,LOW,eil-2014-kmz
14.18787,121.48262,viii,low,LOW,eil-2014-kmz
14.18787,121.48301,viii,low,LOW,eil-2014-kmz
14.18748,121.47912,viii,low,LOW,eil-2014-kmz
14.18748,121.47951,viii,low,LOW,eil-2014-kmz
14.18748,121.48029,viii,low,LOW,eil-2014-kmz
14.18748,121.48068,viii,moderate,MODERATE,eil-2014-kmz
14.18748,121.48146,viii,moderate,MODERATE,eil-2014-kmz
14.18748,121.48185,viii,low,LOW,eil-2014-kmz
14.18748,121.48262,viii,low,LOW,eil-2014-kmz
14.18709,121.47679,viii,low,LOW,eil-2014-kmz
14.18709,121.47873,viii,low,LOW,eil-2014-kmz
14.18709,121.47990,viii,low,LOW,eil-2014-kmz
14.18709,121.48029,viii,low,LOW,eil-2014-kmz
14.18709,121.48107,viii,low,LOW,eil-2014-kmz
14.18709,121.48146,viii,moderate,MODERATE,eil-2014-kmz
14.18709,121.48224,viii,low,LOW,eil-2014-kmz
14.18709,121.48262,viii,low,LOW,eil-2014-kmz
14.18709,121.48301,viii,low,LOW,eil-2014-kmz
14.18670,121.47601,viii,low,LOW,eil-2014-kmz
14.18670,121.47640,viii,low,LOW,eil-2014-kmz
14.18670,121.47873,viii,low,LOW,eil-2014-kmz
14.18670,121.47912,viii,low,LOW,eil-2014-kmz
14.18670,121.47951,viii,low,LOW,eil-2014-kmz
14.18670,121.47990,viii,low,LOW,eil-2014-kmz
14.18670,121.48029,viii,low,LOW,eil-2014-kmz
14.18670,121.48068,viii,low,LOW,eil-2014-kmz
14.18670,121.48185,viii,low,LOW,eil-2014-kmz
14.18670,121.48301,viii,low,LOW,eil-2014-kmz
14.18670,121.51025,viii,low,LOW,eil-2014-kmz
14.18631,121.47601,viii,low,LOW,eil-2014-kmz
14.18631,121.47679,viii,low,LOW,eil-2014-kmz
14.18631,121.47912,viii,low,LOW,eil-2014-kmz
14.18631,121.47951,viii,low,LOW,eil-2014-kmz
14.18631,121.47990,viii,low,LOW,eil-2014-kmz
14.18631,121.48029,viii,low,LOW,eil-2014-kmz
14.18631,121.48068,viii,low,LOW,eil-2014-kmz
14.18631,121.48185,viii,low,LOW,eil-2014-kmz
14.18631,121.48224,viii,low,LOW,eil-2014-kmz
14.18631,121.48262,viii,low,LOW,eil-2014-kmz
14.18631,121.48340,viii,low,LOW,eil-2014-kmz
14.18631,121.48379,viii,low,LOW,eil-2014-kmz
14.18631,121.48924,viii,high,HIGH,eil-2014-kmz
14.18592,121.47562,viii,low,LOW,eil-2014-kmz
14.18592,121.47601,viii,low,LOW,eil-2014-kmz
14.18592,121.47640,viii,low,LOW,eil-2014-kmz
14.18592,121.47679,viii,low,LOW,eil-2014-kmz
14.18592,121.47990,viii,low,LOW,eil-2014-kmz
14.18592,121.48262,viii,low,LOW,eil-2014-kmz
14.18592,121.48301,viii,low,LOW,eil-2014-kmz
14.18592,121.48379,viii,low,LOW,eil-2014-kmz
14.18553,121.47601,viii,low,LOW,eil-2014-kmz
14.18553,121.47640,viii,low,LOW,eil-2014-kmz
14.18553,121.47679,viii,low,LOW,eil-2014-kmz
14.18553,121.47912,viii,low,LOW,eil-2014-kmz
14.18553,121.48301,viii,low,LOW,eil-2014-kmz
14.18553,121.48340,viii,low,LOW,eil-2014-kmz
14.18553,121.48379,viii,low,LOW,eil-2014-kmz
14.18553,121.48418,viii,low,LOW,eil-2014-kmz
14.18553,121.50558,viii,runout,MODERATE,eil-2014-kmz
14.18553,121.50674,viii,runout,MODERATE,eil-2014-kmz
14.18542,121.47523,viii,low,LOW,eil-2014-kmz
14.18542,121.47562,viii,low,LOW,eil-2014-kmz
14.18542,121.47601,viii,low,LOW,eil-2014-kmz
14.18542,121.47640,viii,low,LOW,eil-2014-kmz
14.18542,121.47679,viii,low,LOW,eil-2014-kmz
14.18542,121.47912,viii,low,LOW,eil-2014-kmz
14.18542,121.48301,viii,low,LOW,eil-2014-kmz
14.18542,121.48340,viii,low,LOW,eil-2014-kmz
14.18542,121.48418,viii,low,LOW,eil-2014-kmz
14.18542,121.48457,viii,low,LOW,eil-2014-kmz
14.18542,121.50558,viii,runout,MODERATE,eil-2014-kmz
14.18542,121.51025,viii,low,LOW,eil-2014-kmz
14.18503,121.47562,viii,low,LOW,eil-2014-kmz
14.18503,121.47601,viii,low,LOW,eil-2014-kmz
14.18503,121.47640,viii,low,LOW,eil-2014-kmz
14.18503,121.47679,viii,low,LOW,eil-2014-kmz
14.18503,121.47873,viii,low,LOW,eil-2014-kmz
14.18503,121.47912,viii,low,LOW,eil-2014-kmz
14.18503,121.47951,viii,low,LOW,eil-2014-kmz
14.18503,121.48340,viii,low,LOW,eil-2014-kmz
14.18503,121.48379,viii,low,LOW,eil-2014-kmz
14.18503,121.48418,viii,low,LOW,eil-2014-kmz
14.18464,121.47562,viii,low,LOW,eil-2014-kmz
14.18464,121.47640,viii,low,LOW,eil-2014-kmz
14.18464,121.47679,viii,low,LOW,eil-2014-kmz
14.18464,121.47873,viii,low,LOW,eil-2014-kmz
14.18464,121.47912,viii,low,LOW,eil-2014-kmz
14.18464,121.47951,viii,low,LOW,eil-2014-kmz
14.18464,121.48379,viii,low,LOW,eil-2014-kmz
14.18464,121.48418,viii,low,LOW,eil-2014-kmz
14.18425,121.47562,viii,low,LOW,eil-2014-kmz
14.18425,121.47601,viii,low,LOW,eil-2014-kmz
14.18425,121.47640,viii,low,LOW,eil-2014-kmz
14.18425,121.47679,viii,low,LOW,eil-2014-kmz
14.18425,121.47873,viii,low,LOW,eil-2014-kmz
14.18425,121.47912,viii,low,LOW,eil-2014-kmz
14.18425,121.47951,viii,low,LOW,eil-2014-kmz
14.18425,121.48496,viii,low,LOW,eil-2014-kmz
14.18386,121.47601,viii,low,LOW,eil-2014-kmz
14.18386,121.47640,viii,low,LOW,eil-2014-kmz
14.18386,121.47679,viii,low,LOW,eil-2014-kmz
14.18386,121.47835,viii,low,LOW,eil-2014-kmz
14.18386,121.47873,viii,low,LOW,eil-2014-kmz
14.18386,121.47912,viii,low,LOW,eil-2014-kmz
14.18386,121.47990,viii,low,LOW,eil-2014-kmz
14.18386,121.48029,viii,low,LOW,eil-2014-kmz
14.18386,121.48535,viii,low,LOW,eil-2014-kmz
14.18347,121.47601,viii,low,LOW,eil-2014-kmz
14.18347,121.47640,viii,low,LOW,eil-2014-kmz
14.18347,121.47873,viii,low,LOW,eil-2014-kmz
14.18347,121.47912,viii,low,LOW,eil-2014-kmz
14.18347,121.47951,viii,low,LOW,eil-2014-kmz
14.18347,121.47990,viii,low,LOW,eil-2014-kmz
14.18347,121.48457,viii,low,LOW,eil-2014-kmz
14.18347,121.48496,viii,low,LOW,eil-2014-kmz
14.18347,121.50441,viii,runout,MODERATE,eil-2014-kmz
14.18308,121.47873,viii,low,LOW,eil-2014-kmz
14.18308,121.47912,viii,low,LOW,eil-2014-kmz
14.18308,121.47951,viii,low,LOW,eil-2014-kmz
14.18308,121.48457,viii,low,LOW,eil-2014-kmz
14.18308,121.50441,viii,runout,MODERATE,eil-2014-kmz
14.18269,121.47640,viii,low,LOW,eil-2014-kmz
14.18269,121.47835,viii,low,LOW,eil-2014-kmz
14.18269,121.47873,viii,low,LOW,eil-2014-kmz
14.18269,121.47912,viii,low,LOW,eil-2014-kmz
14.18269,121.47951,viii,low,LOW,eil-2014-kmz
14.18269,121.48457,viii,low,LOW,eil-2014-kmz
14.18269,121.48496,viii,low,LOW,eil-2014-kmz
14.18269,121.48535,viii,low,LOW,eil-2014-kmz
14.18230,121.47835,viii,low,LOW,eil-2014-kmz
14.18230,121.47873,viii,low,LOW,eil-2014-kmz
14.18230,121.47912,viii,low,LOW,eil-2014-kmz
14.18230,121.47951,viii,low,LOW,eil-2014-kmz
14.18230,121.48457,viii,low,LOW,eil-2014-kmz
14.18230,121.48496,viii,low,LOW,eil-2014-kmz
14.18230,121.48535,viii,low,LOW,eil-2014-kmz
14.18192,121.47835,viii,low,LOW,eil-2014-kmz
14.18192,121.47873,viii,low,LOW,eil-2014-kmz
14.18192,121.47912,viii,low,LOW,eil-2014-kmz
14.18192,121.48457,viii,low,LOW,eil-2014-kmz
14.18192,121.48496,viii,low,LOW,eil-2014-kmz
14.18192,121.48535,viii,low,LOW,eil-2014-kmz
14.18192,121.50636,viii,runout,MODERATE,eil-2014-kmz
14.18192,121.50752,viii,runout,MODERATE,eil-2014-kmz
14.18153,121.47757,viii,low,LOW,eil-2014-kmz
14.18153,121.47796,viii,low,LOW,eil-2014-kmz
14.18153,121.47835,viii,low,LOW,eil-2014-kmz
14.18153,121.47873,viii,low,LOW,eil-2014-kmz
14.18153,121.47912,viii,low,LOW,eil-2014-kmz
14.18153,121.48457,viii,low,LOW,eil-2014-kmz
14.18153,121.48496,viii,low,LOW,eil-2014-kmz
14.18153,121.48535,viii,low,LOW,eil-2014-kmz
14.18114,121.47835,viii,low,LOW,eil-2014-kmz
14.18114,121.47873,viii,low,LOW,eil-2014-kmz
14.18114,121.48457,viii,low,LOW,eil-2014-kmz
14.18114,121.48496,viii,low,LOW,eil-2014-kmz
14.18114,121.48535,viii,low,LOW,eil-2014-kmz
14.18075,121.47718,viii,low,LOW,eil-2014-kmz
14.18075,121.47796,viii,low,LOW,eil-2014-kmz
14.18075,121.47835,viii,low,LOW,eil-2014-kmz
14.18075,121.47873,viii,low,LOW,eil-2014-kmz
14.18075,121.48457,viii,low,LOW,eil-2014-kmz
14.18075,121.48496,viii,low,LOW,eil-2014-kmz
14.18075,121.48535,viii,low,LOW,eil-2014-kmz
14.18075,121.48574,viii,low,LOW,eil-2014-kmz
14.18075,121.48613,viii,low,LOW,eil-2014-kmz
14.18036,121.47835,viii,low,LOW,eil-2014-kmz
14.18036,121.48496,viii,low,LOW,eil-2014-kmz
14.18036,121.48535,viii,low,LOW,eil-2014-kmz
14.18036,121.48574,viii,low,LOW,eil-2014-kmz
14.18036,121.48613,viii,low,LOW,eil-2014-kmz
14.17997,121.48535,viii,low,LOW,eil-2014-kmz
14.17997,121.48574,viii,low,LOW,eil-2014-kmz
14.17997,121.48613,viii,low,LOW,eil-2014-kmz
14.17958,121.47796,viii,low,LOW,eil-2014-kmz
14.17958,121.47835,viii,low,LOW,eil-2014-kmz
14.17958,121.48535,viii,low,LOW,eil-2014-kmz
14.17958,121.48574,viii,low,LOW,eil-2014-kmz
14.17958,121.48613,viii,low,LOW,eil-2014-kmz
14.17919,121.47796,viii,low,LOW,eil-2014-kmz
14.17919,121.47835,viii,low,LOW,eil-2014-kmz
14.17919,121.48574,viii,low,LOW,eil-2014-kmz
14.17919,121.48613,viii,low,LOW,eil-2014-kmz
14.17880,121.47835,viii,low,LOW,eil-2014-kmz
14.17880,121.48613,viii,low,LOW,eil-2014-kmz
14.17841,121.47835,viii,low,LOW,eil-2014-kmz
14.17841,121.47873,viii,low,LOW,eil-2014-kmz
14.17841,121.48535,viii,low,LOW,eil-2014-kmz
14.17803,121.47835,viii,low,LOW,eil-2014-kmz
14.17803,121.47951,viii,low,LOW,eil-2014-kmz
14.17803,121.47990,viii,low,LOW,eil-2014-kmz
14.17803,121.48574,viii,low,LOW,eil-2014-kmz
14.17764,121.47873,viii,low,LOW,eil-2014-kmz
14.17764,121.47912,viii,low,LOW,eil-2014-kmz
14.17764,121.47951,viii,low,LOW,eil-2014-kmz
14.17764,121.47990,viii,low,LOW,eil-2014-kmz
14.17764,121.48029,viii,low,LOW,eil-2014-kmz
14.17764,121.48574,viii,low,LOW,eil-2014-kmz
14.17764,121.48613,viii,low,LOW,eil-2014-kmz
14.17725,121.47873,viii,low,LOW,eil-2014-kmz
14.17725,121.47912,viii,low,LOW,eil-2014-kmz
14.17725,121.48574,viii,moderate,MODERATE,eil-2014-kmz
14.17725,121.48613,viii,low,LOW,eil-2014-kmz
14.17725,121.48652,viii,low,LOW,eil-2014-kmz
14.17686,121.47912,viii,low,LOW,eil-2014-kmz
14.17686,121.48574,viii,moderate,MODERATE,eil-2014-kmz
14.17686,121.48613,viii,low,LOW,eil-2014-kmz
14.17686,121.48652,viii,low,LOW,eil-2014-kmz
14.17647,121.47912,viii,low,LOW,eil-2014-kmz
14.17647,121.48029,viii,low,LOW,eil-2014-kmz
14.17647,121.48068,viii,low,LOW,eil-2014-kmz
14.17647,121.48574,viii,low,LOW,eil-2014-kmz
14.17647,121.48613,viii,low,LOW,eil-2014-kmz
14.17647,121.48652,viii,low,LOW,eil-2014-kmz
14.17608,121.47951,viii,low,LOW,eil-2014-kmz
14.17608,121.47990,viii,low,LOW,eil-2014-kmz
14.17608,121.48068,viii,low,LOW,eil-2014-kmz
14.17608,121.48535,viii,low,LOW,eil-2014-kmz
14.17608,121.48574,viii,low,LOW,eil-2014-kmz
14.17608,121.48613,viii,low,LOW,eil-2014-kmz
14.17569,121.47990,viii,low,LOW,eil-2014-kmz
14.17569,121.48029,viii,low,LOW,eil-2014-kmz
14.17569,121.48068,viii,low,LOW,eil-2014-kmz
14.17569,121.48496,viii,low,LOW,eil-2014-kmz
14.17569,121.48535,viii,low,LOW,eil-2014-kmz
14.17569,121.48574,viii,low,LOW,eil-2014-kmz
14.17569,121.48613,viii,low,LOW,eil-2014-kmz
14.17530,121.47990,viii,low,LOW,eil-2014-kmz
14.17530,121.48068,viii,low,LOW,eil-2014-kmz
14.17530,121.48457,viii,low,LOW,eil-2014-kmz
14.17530,121.48535,viii,low,LOW,eil-2014-kmz
14.17530,121.48574,viii,low,LOW,eil-2014-kmz
14.17530,121.48613,viii,low,LOW,eil-2014-kmz
14.17491,121.48068,viii,low,LOW,eil-2014-kmz
14.17491,121.48107,viii,low,LOW,eil-2014-kmz
14.17491,121.48146,viii,low,LOW,eil-2014-kmz
14.17491,121.48457,viii,low,LOW,eil-2014-kmz
14.17491,121.48496,viii,moderate,MODERATE,eil-2014-kmz
14.17491,121.48535,viii,low,LOW,eil-2014-kmz
14.17491,121.48574,viii,low,LOW,eil-2014-kmz
14.17491,121.48613,viii,low,LOW,eil-2014-kmz
14.17491,121.48652,viii,low,LOW,eil-2014-kmz
14.17452,121.48107,viii,low,LOW,eil-2014-kmz
14.17452,121.48146,viii,low,LOW,eil-2014-kmz
14.17452,121.48185,viii,low,LOW,eil-2014-kmz
14.17452,121.48535,viii,low,LOW,eil-2014-kmz
14.17452,121.48574,viii,low,LOW,eil-2014-kmz
14.17452,121.48613,viii,low,LOW,eil-2014-kmz
14.17413,121.48146,viii,low,LOW,eil-2014-kmz
14.17413,121.48185,viii,low,LOW,eil-2014-kmz
14.17413,121.48535,viii,low,LOW,eil-2014-kmz
14.17375,121.48379,viii,low,LOW,eil-2014-kmz
14.17336,121.48301,viii,low,LOW,eil-2014-kmz
14.17297,121.48107,viii,low,LOW,eil-2014-kmz
14.17297,121.48224,viii,low,LOW,eil-2014-kmz
14.17297,121.48262,viii,low,LOW,eil-2014-kmz
14.17258,121.48224,viii,low,LOW,eil-2014-kmz
14.17258,121.48262,viii,low,LOW,eil-2014-kmz
14.17063,121.48340,viii,low,LOW,eil-2014-kmz
14.17063,121.48379,viii,low,LOW,eil-2014-kmz
14.17063,121.48418,viii,low,LOW,eil-2014-kmz
14.17063,121.48457,viii,low,LOW,eil-2014-kmz
14.17024,121.48379,viii,low,LOW,eil-2014-kmz
14.17024,121.48457,viii,low,LOW,eil-2014-kmz
14.17024,121.48613,viii,low,LOW,eil-2014-kmz
14.16986,121.48418,viii,low,LOW,eil-2014-kmz
14.16986,121.48535,viii,low,LOW,eil-2014-kmz
14.16986,121.48574,viii,low,LOW,eil-2014-kmz
14.16986,121.48652,viii,low,LOW,eil-2014-kmz
14.16986,121.48690,viii,low,LOW,eil-2014-kmz
14.16947,121.48301,viii,low,LOW,eil-2014-kmz
14.16947,121.48574,viii,low,LOW,eil-2014-kmz
14.16947,121.48613,viii,low,LOW,eil-2014-kmz
14.16947,121.48652,viii,low,LOW,eil-2014-kmz
14.16947,121.48690,viii,low,LOW,eil-2014-kmz
14.16908,121.48574,viii,low,LOW,eil-2014-kmz
14.16908,121.48613,viii,low,LOW,eil-2014-kmz
14.16908,121.48690,viii,low,LOW,eil-2014-kmz
14.16908,121.48729,viii,low,LOW,eil-2014-kmz
14.16869,121.48729,viii,low,LOW,eil-2014-kmz
14.16869,121.48768,viii,low,LOW,eil-2014-kmz
14.16830,121.48418,viii,low,LOW,eil-2014-kmz
14.16830,121.48768,viii,low,LOW,eil-2014-kmz
14.16791,121.48340,viii,low,LOW,eil-2014-kmz
14.16791,121.48379,viii,low,LOW,eil-2014-kmz
14.16713,121.48146,viii,low,LOW,eil-2014-kmz
14.16519,121.49430,viii,low,LOW,eil-2014-kmz
14.16363,121.49118,viii,low,LOW,eil-2014-kmz
14.16363,121.49430,viii,low,LOW,eil-2014-kmz
14.16324,121.49118,viii,low,LOW,eil-2014-kmz
14.16324,121.49157,viii,low,LOW,eil-2014-kmz
14.16207,121.49313,viii,low,LOW,eil-2014-kmz
14.15741,121.51025,viii,runout,MODERATE,eil-2014-kmz
14.21743,121.53837,viii,low,LOW,eil-2014-kmz
14.21743,121.53876,viii,low,LOW,eil-2014-kmz
14.21743,121.53915,viii,low,LOW,eil-2014-kmz
14.21743,121.53954,viii,low,LOW,eil-2014-kmz
14.21743,121.53993,viii,low,LOW,eil-2014-kmz
14.21705,121.53760,viii,low,LOW,eil-2014-kmz
14.21705,121.53798,viii,low,LOW,eil-2014-kmz
14.21705,121.53837,viii,low,LOW,eil-2014-kmz
14.21705,121.53876,viii,low,LOW,eil-2014-kmz
14.21705,121.53915,viii,low,LOW,eil-2014-kmz
14.21705,121.53954,viii,low,LOW,eil-2014-kmz
14.21705,121.53993,viii,low,LOW,eil-2014-kmz
14.21705,121.54032,viii,low,LOW,eil-2014-kmz
14.21666,121.52087,viii,low,LOW,eil-2014-kmz
14.21666,121.52592,viii,low,LOW,eil-2014-kmz
14.21666,121.52631,viii,low,LOW,eil-2014-kmz
14.21666,121.53682,viii,low,LOW,eil-2014-kmz
14.21666,121.53721,viii,low,LOW,eil-2014-kmz
14.21666,121.53760,viii,low,LOW,eil-2014-kmz
14.21666,121.53798,viii,low,LOW,eil-2014-kmz
14.21666,121.53837,viii,low,LOW,eil-2014-kmz
14.21666,121.54888,viii,low,LOW,eil-2014-kmz
14.21627,121.52126,viii,low,LOW,eil-2014-kmz
14.21627,121.53682,viii,low,LOW,eil-2014-kmz
14.21627,121.53721,viii,low,LOW,eil-2014-kmz
14.21627,121.53760,viii,low,LOW,eil-2014-kmz
14.21627,121.54810,viii,low,LOW,eil-2014-kmz
14.21627,121.54849,viii,moderate,MODERATE,eil-2014-kmz
14.21588,121.54771,viii,low,LOW,eil-2014-kmz
14.21510,121.54654,viii,low,LOW,eil-2014-kmz
14.21510,121.54693,viii,low,LOW,eil-2014-kmz
14.21471,121.53643,viii,low,LOW,eil-2014-kmz
14.21471,121.53682,viii,low,LOW,eil-2014-kmz
14.21471,121.54771,viii,low,LOW,eil-2014-kmz
14.21432,121.53643,viii,low,LOW,eil-2014-kmz
14.21432,121.53682,viii,low,LOW,eil-2014-kmz
14.21432,121.53721,viii,low,LOW,eil-2014-kmz
14.21432,121.53760,viii,low,LOW,eil-2014-kmz
14.21432,121.54732,viii,low,LOW,eil-2014-kmz
14.21432,121.54771,viii,low,LOW,eil-2014-kmz
14.21432,121.54810,viii,low,LOW,eil-2014-kmz
14.21393,121.53682,viii,low,LOW,eil-2014-kmz
14.21393,121.53721,viii,low,LOW,eil-2014-kmz
14.21393,121.53760,viii,low,LOW,eil-2014-kmz
14.21393,121.53798,viii,low,LOW,eil-2014-kmz
14.21393,121.54771,viii,moderate,MODERATE,eil-2014-kmz
14.21393,121.54810,viii,low,LOW,eil-2014-kmz
14.21393,121.54849,viii,low,LOW,eil-2014-kmz
14.21354,121.53721,viii,low,LOW,eil-2014-kmz
14.21354,121.53760,viii,low,LOW,eil-2014-kmz
14.21354,121.53798,viii,low,LOW,eil-2014-kmz
14.21354,121.53837,viii,moderate,MODERATE,eil-2014-kmz
14.21354,121.53993,viii,low,LOW,eil-2014-kmz
14.21354,121.54810,viii,low,LOW,eil-2014-kmz
14.21354,121.54849,viii,low,LOW,eil-2014-kmz
14.21315,121.53798,viii,low,LOW,eil-2014-kmz
14.21315,121.53837,viii,moderate,MODERATE,eil-2014-kmz
14.21315,121.53876,viii,low,LOW,eil-2014-kmz
14.21315,121.53915,viii,low,LOW,eil-2014-kmz
14.21315,121.53954,viii,low,LOW,eil-2014-kmz
14.21315,121.53993,viii,low,LOW,eil-2014-kmz
14.21315,121.54849,viii,low,LOW,eil-2014-kmz
14.21315,121.54888,viii,low,LOW,eil-2014-kmz
14.21277,121.53798,viii,low,LOW,eil-2014-kmz
14.21277,121.53876,viii,low,LOW,eil-2014-kmz
14.21277,121.53915,viii,low,LOW,eil-2014-kmz
14.21277,121.53954,viii,low,LOW,eil-2014-kmz
14.21277,121.54849,viii,low,LOW,eil-2014-kmz
14.21277,121.54888,viii,low,LOW,eil-2014-kmz
14.21277,121.54927,viii,low,LOW,eil-2014-kmz
14.21238,121.53876,viii,low,LOW,eil-2014-kmz
14.21238,121.54888,viii,low,LOW,eil-2014-kmz
14.21238,121.54927,viii,low,LOW,eil-2014-kmz
14.21238,121.55004,viii,low,LOW,eil-2014-kmz
14.21199,121.54927,viii,low,LOW,eil-2014-kmz
14.21160,121.55043,viii,low,LOW,eil-2014-kmz
14.21121,121.55004,viii,low,LOW,eil-2014-kmz
14.21121,121.55043,viii,low,LOW,eil-2014-kmz
14.21043,121.55043,viii,low,LOW,eil-2014-kmz
14.21004,121.55043,viii,low,LOW,eil-2014-kmz
14.21004,121.55082,viii,low,LOW,eil-2014-kmz
14.20965,121.55082,viii,low,LOW,eil-2014-kmz
14.20926,121.55082,viii,low,LOW,eil-2014-kmz
14.20849,121.53137,viii,low,LOW,eil-2014-kmz
14.20810,121.53020,viii,low,LOW,eil-2014-kmz
14.20810,121.53059,viii,low,LOW,eil-2014-kmz
14.20810,121.54499,viii,low,LOW,eil-2014-kmz
14.20771,121.51114,viii,low,LOW,eil-2014-kmz
14.20771,121.52943,viii,low,LOW,eil-2014-kmz
14.20771,121.54071,viii,low,LOW,eil-2014-kmz
14.20771,121.54149,viii,low,LOW,eil-2014-kmz
14.20771,121.54343,viii,low,LOW,eil-2014-kmz
14.20771,121.54460,viii,low,LOW,eil-2014-kmz
14.20732,121.54343,viii,low,LOW,eil-2014-kmz
14.20732,121.54382,viii,low,LOW,eil-2014-kmz
14.20732,121.54421,viii,low,LOW,eil-2014-kmz
14.20693,121.52748,viii,runout,MODERATE,eil-2014-kmz
14.20693,121.53565,viii,low,LOW,eil-2014-kmz
14.20693,121.54421,viii,low,LOW,eil-2014-kmz
14.20615,121.53448,viii,low,LOW,eil-2014-kmz
14.20615,121.53487,viii,low,LOW,eil-2014-kmz
14.20576,121.51698,viii,low,LOW,eil-2014-kmz
14.20576,121.53487,viii,low,LOW,eil-2014-kmz
